公司代號,公司名稱,有害廢棄物量-數據(公噸),有害廢棄物量-資料範圍,非有害廢棄物量-數據(公噸),非有害廢棄物量-資料範圍,總重量(有害+非有害)-數據(公噸),總重量(有害+非有害)-資料範圍,廢棄物密集度-密集度(公噸/單位),廢棄物密集度-單位,取得驗證
4906,正文,78.63,台灣總部、正鵬(昆山)廠、安博(常熟)廠及越南正文廠,"1,262.46",台灣總部、正鵬(昆山)廠、安博(常熟)廠及越南正文廠,"1,341.09",台灣總部、正鵬(昆山)廠、安博(常熟)廠及越南正文廠,0.0001,仟元營業額,ISO 14001
4912,聯德控股-KY,42,重要子公司聯德精密材料(中國)股份有限公司,610,重要子公司聯德精密材料(中國)股份有限公司,652,重要子公司聯德精密材料(中國)股份有限公司,5.2,產品,N
4915,致伸,91.55,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼、東城迪芬尼，迪芬尼電聲、致伸泰國、迪芬尼泰國,"2,575.18",致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼、東城迪芬尼，迪芬尼電聲、致伸泰國、迪芬尼泰國,"2,666.73",致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼、東城迪芬尼，迪芬尼電聲、致伸泰國、迪芬尼泰國,0.0337,百萬元營業額,ISO 14001
4916,事欣科,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4919,新唐,529,僅母公司,284,僅母公司,813,僅母公司,80,公克/層-晶圓光罩,ISO 14001
4927,泰鼎-KY,"11,807.48",包含合併財務報表之母子公司,"3,986.83",包含合併財務報表之母子公司,"15,794.32",包含合併財務報表之母子公司,1.0595,百萬元營業額,ISO 14001
4930,燦星網,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4934,太極,N/A,越南子公司,N/A,越南子公司,2.84,越南子公司,0.0013,百萬元營業額,ISO 14001
4935,茂林-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4938,和碩,"1,778.43",和碩聯合科技(股)公司、昌碩科技(上海)、世碩電子(昆山)、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、旭碩科技(重慶)、凱全電子(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,"57,290.27",和碩聯合科技(股)公司、昌碩科技(上海)、世碩電子(昆山)、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、旭碩科技(重慶)、凱全電子(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,"59,068.70",和碩聯合科技(股)公司、昌碩科技(上海)、世碩電子(昆山)、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、旭碩科技(重慶)、凱全電子(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED,0.045,百萬元營業額,ISO 14001
4942,嘉彰,0,111年度廢棄物量統計,"1,087.02",111年度廢棄物量統計,"1,087.02",111年度廢棄物量統計,0.48,百萬元營業額,N
4943,康控-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4952,凌通,N/A,母公司,N/A,母公司,13.62,母公司,0.0043,百萬元營業額,N
4956,光鋐,186.781,111年01月~111年12月,269.288,111年01月~111年12月,456.069,111年01月~111年12月,N/A,N/A,N
4958,臻鼎-KY,"52,907.00",大陸園區與台灣園區,"27,402.00",大陸園區與台灣園區,"80,309.00",大陸園區與台灣園區,0.47,百萬元營業額,UL2799 Zero Waste to Landfill
4960,誠美材,903,僅母公司,"3,111.00",僅母公司,"4,014.00",僅母公司,0.129,產能(仟米平方),ISO 14001
4961,天鈺,0,天鈺總部篤行據點及新竹公道五據點,61.1,天鈺總部篤行據點及新竹公道五據點,61.1,天鈺總部篤行據點及新竹公道五據點,0.0031,百萬元營業額,AA1000 Type2 中度保證等級
4967,十銓,1.82,涵蓋範圍僅母公司,11.34,涵蓋範圍僅母公司,13.16,涵蓋範圍僅母公司,0.0196,百萬元營業額,N
4968,立積,0.2087,母公司,20.3498,母公司,20.5585,母公司,0.006,百萬元營業額,N
4976,佳凌,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ISO 14001
4977,眾達-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4989,榮科,626.77,本公司,71.82,本公司,698.59,本公司,0.0672,產量:噸,N
4994,傳奇,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
4999,鑫禾,0,母公司,34.2,母公司,34.2,母公司,0.0001,千元營業額,N
5007,三星,0,母公司,450,母公司,450,母公司,0.0705,百萬元營業額,ISO 14001
5203,訊連,N/A,僅母公司台北總部,N/A,僅母公司台北總部,62.8,僅母公司台北總部,0.0446,百萬元營業額,N
5215,科嘉-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5222,全訊,4.535,個別報表所有廠區,24.2926,個別報表所有廠區,28.8276,個別報表所有廠區,0.0278,百萬元營業額,ISO 9001
5225,東科-KY,7.091,東科全集團（不含ScS）,771.4792,東科全集團（不含ScS）,778.5702,東科全集團（不含ScS）,0.0618,百萬元營業額,ISO 14001
5234,達興材料,593,所有生產廠區,219,所有生產廠區,812,所有生產廠區,0.21,百萬元營業額,N
5243,乙盛-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5244,弘凱,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5258,虹堡,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5269,祥碩,N/A,"111/1/1~12/31, 範圍:祥碩總公司辦公室",N/A,"111/1/1~12/31, 範圍:祥碩總公司辦公室",19.8704,"111/1/1~12/31, 範圍:祥碩總公司辦公室",0.379,營業額(億元),N
5283,禾聯碩,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5284,jpp-KY,N/A,經寶精密工業股份有限公司,N/A,經寶精密工業股份有限公司,142.473,經寶精密工業股份有限公司,0.0695,百萬元營業額,Thai Ministrial Regulation
5285,界霖,144.63,界霖科技楠梓廠區,14.51,界霖科技楠梓廠區,159.14,界霖科技楠梓廠區,N/A,N/A,N
5288,豐祥-KY,"5,221.92",主要營運孫公司台灣豐祥及越南VPIC1,"15,410.10",主要營運孫公司台灣豐祥及越南VPIC1,"20,632.02",主要營運孫公司台灣豐祥及越南VPIC1,0.0026,仟元營業額,ISO 14001
5306,桂盟,N/A,母公司及合併財務報表之子公司(桂盟企業),N/A,母公司及合併財務報表之子公司(桂盟企業),176,母公司及合併財務報表之子公司(桂盟企業),0.05,百萬元營業額,N
5388,中磊,40.778,本公司(&#12149;南廠),604.595,本公司(&#12149;南廠),645.373,本公司(&#12149;南廠),0.659,員工人數(&#12149;南廠),N
5434,崇越,N/A,母公司,N/A,母公司,15.92,母公司,0.0005,百萬元營業額,N
5469,瀚宇博,"4,876.66",瀚宇博德股份有限公司,573.963,瀚宇博德股份有限公司,"5,450.62",瀚宇博德股份有限公司,0.0029,產品,N
5471,松翰,N/A,僅母公司,N/A,僅母公司,0.2,僅母公司,0.0001,營業額(新台幣仟元),ISO9001 ISO14001 QC080000
5484,慧友,0,母公司111年存貨報廢的重量,0.15,母公司111年存貨報廢的重量,0.15,母公司111年存貨報廢的重量,0.5102,百萬元營業額,N
5515,建國,N/A,工地,N/A,工地,"15,338.93",工地,N/A,N/A,N
5519,隆大,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5521,工信,N/A,僅母公司,N/A,僅母公司,"109,800.41",僅母公司,23.74,百萬元營業額,N
5522,遠雄,N/A,包含合併財務報表之母子公司,N/A,包含合併財務報表之母子公司,"10,847.21",包含合併財務報表之母子公司,0.4081,百萬元營業額,N
5525,順天,0,母公司,44.8,母公司,44.8,母公司,N/A,N/A,N
5531,鄉林,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5533,皇鼎,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5534,長虹,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5538,東明-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5546,永固-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5607,遠雄港,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5608,四維航,N/A,母子孫公司所屬船舶,N/A,母子孫公司所屬船舶,383.063,母子孫公司所屬船舶,0.5418,廢棄物總量/(海勤船員+辦公室員工人數),N
5706,鳳凰,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5871,中租-KY,N/A,全台灣地區,N/A,全台灣地區,229.63,全台灣地區,N/A,N/A,N
5876,上海商銀,0,僅母公司,264,僅母公司,264,僅母公司,0.0094,百萬元營業額,1.確信準則3000號 2.通過ISO 14001驗證
5880,合庫金,N/A,集團全據點334處,N/A,集團全據點334處,452.61,集團全據點334處,0.0085,佰萬元淨收益,ISO 14064溫室氣體排放盤查
5906,台南-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
5907,大洋-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6005,群益證,0,母公司,67.4838,母公司,67.4838,母公司,1.1958,百萬元營業額,N
6024,群益期,0,全台營運據點,2.5042,全台營運據點,2.5042,全台營運據點,0.001,百萬元營業額,N
6108,競國,"1,355.00",本公司,54,本公司,"1,409.00",本公司,0.0015,產品,N
6112,邁達特,N/A,"1. 邁達特數位股份有限公司(台北總部)
2. 啟迪國際資訊股份有限公司(台北總部)
3. 聚上雲股份有限公司",N/A,"1. 邁達特數位股份有限公司(台北總部)
2. 啟迪國際資訊股份有限公司(台北總部)
3. 聚上雲股份有限公司",2.41,"1. 邁達特數位股份有限公司(台北總部)
2. 啟迪國際資訊股份有限公司(台北總部)
3. 聚上雲股份有限公司",0.0002,百萬元營業額,本公司廢棄物量數據經2022永續報告書驗證。
6115,鎰勝,5.913,母公司及海外子公司,"1,919.92",母公司及海外子公司,"1,925.83",母公司及海外子公司,"1,925.83",產品,N
6116,彩晶,"3,929.34",母公司及子公司(南京瀚宇彩欣科技,"7,575.93",母公司及子公司(南京瀚宇彩欣科技,"11,505.27",母公司及子公司(南京瀚宇彩欣科技,0.67,百萬元營業額,N
6117,迎廣,0,母公司,337.52,母公司,337.52,母公司,0.0002,千元營業額,N
6120,達運,223,包含本公司及合併財務報表內子公司,"5,362.00",包含本公司及合併財務報表內子公司,"5,585.00",包含本公司及合併財務報表內子公司,0.39,百萬元營業額,N
6128,上福,0,上福全球在台灣營運據點為主(包含本廠、二廠及三廠),463.03,上福全球在台灣營運據點為主(包含本廠、二廠及三廠),463.03,上福全球在台灣營運據點為主(包含本廠、二廠及三廠),0.0003,仟元營業額,N
6133,金橋,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6136,富爾特,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6139,亞翔,N/A,亞翔工程(股)公司三個辦公室,N/A,亞翔工程(股)公司三個辦公室,11.97,亞翔工程(股)公司三個辦公室,0.0011,百萬元營業額,N
6141,柏承,"5,752.00",昆山子公司廠區,277.789,昆山子公司廠區,"6,029.79",昆山子公司廠區,0.2937,仟元營業額,ISO 9001
6142,友勁,3.06,母公司,61.59,母公司,64.65,母公司,0.0191,百萬元營業額,ISO 14001
6152,百一,N/A,母公司,N/A,母公司,1.224,母公司,N/A,N/A,N
6153,嘉聯益,890,僅母公司樹林廠,"1,550.00",僅母公司樹林廠,"2,440.00",僅母公司樹林廠,N/A,N/A,UL2799
6155,鈞寶,17.66,母公司,59.24,母公司,76.9,母公司,N/A,N/A,N
6164,華興,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6165,浪凡,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6166,凌華,0.88,2022/1/1-2022/12/31,3.405,2022/1/1-2022/12/31,4.285,2022/1/1-2022/12/31,0.0005,百萬元營業額,N
6168,宏齊,4.212,母公司,86.7034,母公司,90.9154,母公司,0,千元營業額,ISO 14001
6176,瑞儀,57.85,台灣與中國大陸製造廠區,"5,744.46",台灣與中國大陸製造廠區,"5,802.31",台灣與中國大陸製造廠區,0.0007,產品塑膠粒投料量(公斤),ISO 14001
6177,達麗,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6183,關貿,0,總公司,1.903,總公司,1.903,總公司,0.0008,總重量(噸)/營業額(百萬),ISO 14001
6184,大豐電,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6189,豐藝,0,母公司,"5,312.00",母公司,"5,312.00",母公司,N/A,N/A,N
6191,精成科,"46,497.00",包含合併財務報表之母子公司,"22,886.10",包含合併財務報表之母子公司,"69,383.10",包含合併財務報表之母子公司,2.861,百萬元營業額,N
6192,巨路,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6196,帆宣,N/A,湖口廠、頭份廠、南科一、二、三、五廠,N/A,湖口廠、頭份廠、南科一、二、三、五廠,197.62,湖口廠、頭份廠、南科一、二、三、五廠,0.0039,百萬元營業額,N
6197,佳必琪,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6201,亞弘電,N/A,母公司,N/A,母公司,33.94,母公司,N/A,N/A,N
6202,盛群,N/A,母公司,N/A,母公司,11.4481,母公司,0.0019,百萬元營業額,ISO 14001
6205,詮欣,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ISO 14001
6206,飛捷,N/A,飛捷母公司(內湖總部及林口工廠),N/A,飛捷母公司(內湖總部及林口工廠),211.56,飛捷母公司(內湖總部及林口工廠),N/A,N/A,N
6209,今國光,43.335,111年今國集團,129.908,111年今國集團,173.243,111年今國集團,0.0876,百萬元營業額,ISO 14001
6213,聯茂,547.49,母公司,538.88,母公司,"1,086.37",母公司,N/A,N/A,ISO 14001
6214,精誠,0,僅母公司,68.7,僅母公司,68.7,僅母公司,0.056,員工人數,N
6215,和椿,0,母公司,6.9,母公司,6.9,母公司,0.0038,百萬元營業額,N
6216,居易,0,一般事業廢棄物,15,一般事業廢棄物,15,一般事業廢棄物,N/A,N/A,N
6224,聚鼎,"33,773.00",母公司,"63,370.00",母公司,"97,143.00",母公司,N/A,N/A,N
6225,天瀚,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6226,光鼎,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6230,尼得科超眾,N/A,中興廠,N/A,中興廠,34.3,中興廠,0.0028,百萬元營業額,ISO 14001
6235,華孚,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6239,力成,"2,495.25",僅台灣地區力成科技,"5,339.83",僅台灣地區力成科技,"7,835.08",僅台灣地區力成科技,0.15,百萬元營業額,ISO 14001
6243,迅杰,N/A,母公司,N/A,母公司,0.4134,母公司,0.0005,百萬元營業額,N
6257,矽格,13.0181,矽格北興廠區 中興廠區 湖口廠區,278.522,矽格北興廠區 中興廠區 湖口廠區,291.5401,矽格北興廠區 中興廠區 湖口廠區,0.0275,百萬元營業額,N
6269,台郡,"2,127.00",僅母公司,"1,675.00",僅母公司,"3,802.00",僅母公司,0.004,產品,ISO 14001
6271,同欣電,536.81,"資料涵蓋合併財務報表之母子公司，共四個廠區，不含總部辦公室
1.台北廠-新北市鶯歌區鶯桃路365巷55號
2.龍潭廠-桃園市龍潭區龍園五路21號
3.竹北廠-新竹縣竹北市泰和路84號與 昌益辦公室-新竹縣竹北市環科一路1號6樓之1號
4.菲律賓廠-103Prosperity Ave, Calamba, 4037 Laguna, Philippines","1,089.17","資料涵蓋合併財務報表之母子公司，共四個廠區，不含總部辦公室
1.台北廠-新北市鶯歌區鶯桃路365巷55號
2.龍潭廠-桃園市龍潭區龍園五路21號
3.竹北廠-新竹縣竹北市泰和路84號與 昌益辦公室-新竹縣竹北市環科一路1號6樓之1號
4.菲律賓廠-103Prosperity Ave, Calamba, 4037 Laguna, Philippines","1,625.98","資料涵蓋合併財務報表之母子公司，共四個廠區，不含總部辦公室
1.台北廠-新北市鶯歌區鶯桃路365巷55號
2.龍潭廠-桃園市龍潭區龍園五路21號
3.竹北廠-新竹縣竹北市泰和路84號與 昌益辦公室-新竹縣竹北市環科一路1號6樓之1號
4.菲律賓廠-103Prosperity Ave, Calamba, 4037 Laguna, Philippines",0.11,百萬元營業額,ISO 14001
6277,宏正,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6278,台表科,378.33,母公司及子公司-峻凌電子(蘇州)有限公司,"2,655.26",母公司及子公司-峻凌電子(蘇州)有限公司,"3,033.59",母公司及子公司-峻凌電子(蘇州)有限公司,0.04,百萬元營業額,N
6281,全國電,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6282,康舒,110.58,包含合併財務報表之母子公司,"3,846.85",包含合併財務報表之母子公司,"3,957.43",包含合併財務報表之母子公司,0.16,百萬元營業額,ISO 9001&14001& UL2799
6283,淳安,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6285,啟碁,N/A,廢棄物量計算範圍為��碁總部、力行廠、南科廠、�ㄗ峞B�ㄦs、�ㄟ禰矇驉]昆山與南京）、越南廠。,N/A,廢棄物量計算範圍為��碁總部、力行廠、南科廠、�ㄗ峞B�ㄦs、�ㄟ禰矇驉]昆山與南京）、越南廠。,"6,072.01",廢棄物量計算範圍為��碁總部、力行廠、南科廠、�ㄗ峞B�ㄦs、�ㄟ禰矇驉]昆山與南京）、越南廠。,0.064,百萬元營業額,2022年��碁科技永續報告書確認符合SASB對應行業準則、GRI準則依循以及AA1000第一類型中度保證等級
6288,聯嘉,19.125,"組織邊界

台灣總公司(聯嘉光電股份有限公司)
地址：350苗栗縣竹南鎮科東一路2號

外倉
地址：350苗栗縣竹南鎮和興路364號",70.758,"組織邊界

台灣總公司(聯嘉光電股份有限公司)
地址：350苗栗縣竹南鎮科東一路2號

外倉
地址：350苗栗縣竹南鎮和興路364號",89.883,"組織邊界

台灣總公司(聯嘉光電股份有限公司)
地址：350苗栗縣竹南鎮科東一路2號

外倉
地址：350苗栗縣竹南鎮和興路364號",0.0235,百萬元營業額,N
6405,悅城,"3,571.22",母公司,222.22,母公司,"3,793.44",母公司,10.1158,百萬元營業額,N
6409,旭隼,2.95,"1.旭隼科技在營運過程中所處理的全部固體廢物（即不可回收、再利用或焚燒的廢棄物用於能源回收）
2.2022年產生的總廢棄物3,798公噸;使用/回收/出售的廢棄物總量3,225公噸;處置的廢物總量573公噸",573,"1.旭隼科技在營運過程中所處理的全部固體廢物（即不可回收、再利用或焚燒的廢棄物用於能源回收）
2.2022年產生的總廢棄物3,798公噸;使用/回收/出售的廢棄物總量3,225公噸;處置的廢物總量573公噸",575.95,"1.旭隼科技在營運過程中所處理的全部固體廢物（即不可回收、再利用或焚燒的廢棄物用於能源回收）
2.2022年產生的總廢棄物3,798公噸;使用/回收/出售的廢棄物總量3,225公噸;處置的廢物總量573公噸",0.7783,單位:百萬美金營業額,ISO 9001 .ISO 4001 .ISO45001 ; 採用ISAE3000及ISAE3410進行確信
6412,群電,75.71,東莞廠、蘇州廠、重慶廠、泰國廠,"3,325.85",東莞廠、蘇州廠、重慶廠、泰國廠,"3,401.56",東莞廠、蘇州廠、重慶廠、泰國廠,0.083,百萬元營業額,ISO 14001；蘇州廠UL 2799: UL
6414,樺漢,N/A,僅母公司,N/A,僅母公司,2.561,僅母公司,N/A,N/A,N
6415,矽力*-KY,N/A,矽力杰半導體技術（杭州）有限公司,N/A,矽力杰半導體技術（杭州）有限公司,469.2,矽力杰半導體技術（杭州）有限公司,0.02,千元營業額,ISO 14001
6416,瑞祺電通,0,僅母公司,0.31,僅母公司,0.31,僅母公司,0.0001,百萬元營業額,ISO 14001
6426,統新,N/A,母公司,N/A,母公司,22.2848,母公司,N/A,N/A,N
6431,光麗-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6438,迅得,0,僅母公司,91.56,僅母公司,91.56,僅母公司,0.0268,百萬元營業額,N
6442,光聖,0,僅母公司,36.055,僅母公司,36.055,僅母公司,0.012,百萬元營業額,N
6443,元晶,"1,318.70",111年新竹廠及屏東廠加總,"3,223.60",111年新竹廠及屏東廠加總,"4,542.30",111年新竹廠及屏東廠加總,0.504,百萬元營業額,ISO 14001
6446,藥華藥,6.806,母公司藥華醫藥+子公司泛泰醫療,18.105,母公司藥華醫藥+子公司泛泰醫療,24.911,母公司藥華醫藥+子公司泛泰醫療,0.158,產品,N
6449,鈺邦,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6451,訊芯-KY,36.33,2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區(廣東省固體廢物環境監管信息平臺),32.88,2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區(廣東省固體廢物環境監管信息平臺),69.21,2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區(廣東省固體廢物環境監管信息平臺),0.76,萬元產值， 2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區,N
6456,GIS-KY,826.69,本公司及子公司所有廠區,"15,538.69",本公司及子公司所有廠區,"16,365.38",本公司及子公司所有廠區,N/A,N/A,ISO 14001
6464,台數科,N/A,僅母公司,N/A,僅母公司,4.77,僅母公司,0.0003,千元營業額,N
6472,保瑞,15.3,竹南廠、竹北廠及台南廠,57.6,竹南廠、竹北廠及台南廠,72.9,竹南廠、竹北廠及台南廠,0.0069,百萬元營業額,N
6477,安集,0.26,20220101-20221231,155.794,20220101-20221231,156.054,20220101-20221231,0.0001,千元營業額,N
6491,晶碩,66.54,僅母公司,"2,599.54",僅母公司,"2,666.08",僅母公司,0,每百萬單位產品3.33公噸,ISO 14001
6504,南六,0,111/1/1-111/12/31,251,111/1/1-111/12/31,251,111/1/1-111/12/31,0.1,百萬元營業額,ISO 14001
6505,台塑化,613,母公司,"1,342,943.00",母公司,"1,343,556.00",母公司,1.5843,百萬元營業額,N
6515,穎崴,6.773,台灣所有廠區,887.76,台灣所有廠區,894.533,台灣所有廠區,0.175,百萬元營業額,ISO 14001
6525,捷敏-KY,292.7,包含合併財務報表之子公司,"1,260.00",包含合併財務報表之子公司,"1,552.70",包含合併財務報表之子公司,0.0003,產品,N
6531,愛普*,N/A,母公司,N/A,母公司,0.06,母公司,0,百萬元營業額,N
6533,晶心科,0,僅母公司,0.15,僅母公司,0.15,僅母公司,N/A,N/A,N
6541,泰福-KY,10.62,合併財務報表之母子公司,88.04,合併財務報表之母子公司,98.66,合併財務報表之母子公司,0.004,噸/新台幣仟元營收,N
6550,北極星藥業-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6552,易華電,"1,340.44",易華公司,132.6,易華公司,"1,473.04",易華公司,0,產品,N
6558,興能高,76.54,範疇三,69,範疇三,145.54,範疇三,0.1267,百萬元營業額,N
6573,虹揚-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6579,研揚,3.218,母公司,15.022,母公司,18.24,母公司,0.003,百萬元營業額,N
6581,鋼聯,"1,074.00",僅母公司,"113,051.00",僅母公司,"114,125.00",僅母公司,0.6945,服務,ISO 14001
6582,申豐,5.76,母公司,488.35,母公司,494.11,母公司,0.0155,產品,ISO 14001
6585,鼎基,0,本公司之高雄辦公室以及台灣各廠(高雄廠、屏東廠),385.82,本公司之高雄辦公室以及台灣各廠(高雄廠、屏東廠),385.82,本公司之高雄辦公室以及台灣各廠(高雄廠、屏東廠),0.0002,仟元,N
6591,動力-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6592,和潤企業,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6598,ABC-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6605,帝寶,0,年度,140,年度,140,年度,0.0001,百萬元營業額,N
6606,建德工業,N/A,廢棄物回收單,N/A,廢棄物回收單,1.376,廢棄物回收單,N/A,N/A,N
6625,必應,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6641,基士德-KY,6.91,合併報表之子公司之一-川源(中國)平湖廠區,17.2,合併報表之子公司之一-川源(中國)平湖廠區,24.11,合併報表之子公司之一-川源(中國)平湖廠區,0.0177,百萬元營業額,N
6655,科定,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6657,華安,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6666,羅麗芬-KY,0,子公司嘉文麗（福建）化妝品有限公司,40,子公司嘉文麗（福建）化妝品有限公司,40,子公司嘉文麗（福建）化妝品有限公司,0.0315,產品,N
6668,中揚光,68.82,111/1/1~111/12/31,48.45,111/1/1~111/12/31,117.27,111/1/1~111/12/31,0.26,百萬元營業額,N
6669,緯穎,N/A,母公司及全球主要營運與製造廠區(緯穎科技墨西哥子公司),N/A,母公司及全球主要營運與製造廠區(緯穎科技墨西哥子公司),"8,520.24",母公司及全球主要營運與製造廠區(緯穎科技墨西哥子公司),0.0291,百萬元營業額,ISO 14001
6670,復盛應用,108.35,桃園廠,"8,755.53",桃園廠,"8,863.88",桃園廠,0.32,百萬元營業額,ISO 14001
6671,三能-KY,13.77,合併財務報表之母子公司,616.13,合併財務報表之母子公司,629.9,合併財務報表之母子公司,0.3383,百萬元營業額,N
6672,騰輝電子-KY,207.74,合併財務報表之子公司生產型廠區,"1,517.44",合併財務報表之子公司生產型廠區,"1,725.18",合併財務報表之子公司生產型廠區,0.0003,千元營業額,N
6674,鋐寶科技,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6689,伊雲谷,N/A,母公司,N/A,母公司,12.8654,母公司,0.0054,百萬元營業額,N
6691,洋基工程,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6695,芯鼎,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6698,旭暉應材,0,僅母公司,"36,448.00",僅母公司,"36,448.00",僅母公司,0.0291,千元營業額,N
6706,惠特,0,僅母公司,40.252,僅母公司,40.252,僅母公司,0.009,百萬元營業額,N
6715,嘉基,7.405,包含合併財務報表之母子公司-本公司及子公司嘉基蘇州,"128,491.97",包含合併財務報表之母子公司-本公司及子公司嘉基蘇州,"128,499.38",包含合併財務報表之母子公司-本公司及子公司嘉基蘇州,23.9113,百萬元營業額,ISO 14001
6719,力智,0,母公司,4.55,母公司,4.55,母公司,0.001,百萬元營業額,ISO 14001
6743,安普新,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
6753,龍德造船,0,僅母公司,726.8362,僅母公司,726.8362,僅母公司,0.1897,百萬元營業額,N
6754,匯僑設計,N/A,總公司+中壢鴻僑,N/A,總公司+中壢鴻僑,296,總公司+中壢鴻僑,0.058,百萬元營業額,N
6756,威鋒電子,N/A,母公司,N/A,母公司,0.205,母公司,N/A,N/A,N
6768,志強-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
